3,7939,15367,28748,41774,49603,49668,50924,61390,63450,64153,65326,67271,71952,75998,88249,90227,90295,114785
R-HSA-1221632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1222387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1222449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1222499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1222538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1222541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1222556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1226099,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R-HSA-1227986,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
R-HSA-1227990,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
R-HSA-1234158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1234174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1234176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1236382,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1
R-HSA-1236394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1236973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1236974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1236975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1236977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1236978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1237044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1237112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1247673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1250196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1250342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1250347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1251932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1251985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1257604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1266695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1266738,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1268020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1280215,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
R-HSA-1280218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1295596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1296025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1296041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1296052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1296053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1296059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1296061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1296065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1296067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1296071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1296072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1296346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1299287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1299308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1299316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1299344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1299361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1299503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1300642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1307965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1358803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1362409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1368071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1368082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1368108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1369007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1369062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-139853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-139910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-140179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-140180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-140342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-140534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-140834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-140837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-140875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-140877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-141333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-141334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1428517,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1430728,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1433557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1433559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1442490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1445148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1461957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1461973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1462054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1474151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1474165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1474228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1474244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1474290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1475029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1480926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1482788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1482798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1482801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1482839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1482883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1482922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1482925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1483076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1483101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1483115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1483148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1483152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1483166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1483171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1483191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1483196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1483206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1483213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1483226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1483248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1483249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1483255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1483257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1489509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1500620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1500931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1502540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1538133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-156580,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-156581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-156582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-156584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-156587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-156588,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-156590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1566948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1566977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-156711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-156827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-156842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-156902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-157118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-157579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-157858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-15869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1592230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-159227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-159230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-159231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-159234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-159236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1592389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-159418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-159424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-159740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-159854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1606322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1606341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1614517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1614558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1614603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1614635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-162582,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0
R-HSA-162585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-162587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-162588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-162589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-162592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-162594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-162599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-162658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-162699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-162710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-162791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-162906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-162909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1630316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-163125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-163200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-163210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-163282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1632852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-163316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-163358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-163359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-163560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-163615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-163680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-163685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-163754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-163767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1638074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1638091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-163841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1640170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1643685,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1
R-HSA-1643713,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1
R-HSA-164378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-164516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-164525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-164944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-164952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-165054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1650814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-165158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-165159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-165160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-165181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1655829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-166016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-166020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1660499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1660502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1660508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1660510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1660514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1660516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1660517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1660524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1660537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-166058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1660661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1660662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-166166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-166187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-166208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1663150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-166520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-166658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-166662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-166663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-166786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
